dataset,model,n_attacks,struct_attrs,embed,n_cols,feat_attr,min_matching_syns,gt_baseline,risk_value,risk_ci_lwr,risk_ci_upr
ego-twitter,grum,500,all,False,22,True,4,True,0.1386,0.0931,0.1841
ego-twitter,edge,500,all,False,22,True,5,True,0.1108,0.0605,0.1612
ego-twitter,ggsd,500,all,False,22,True,5,True,0.0434,0.0165,0.0702
ego-twitter,grum,500,all,False,22,True,5,True,0.1321,0.0846,0.1796
ego-twitter,edge,500,all,False,23,True,1,True,0.0434,0.0009,0.0858
ego-twitter,ggsd,500,all,False,23,True,1,True,0.0462,0.0158,0.0765
ego-twitter,grum,500,all,False,23,True,1,True,0.0931,0.0492,0.137
ego-twitter,edge,500,all,False,23,True,2,True,0.072,0.0236,0.1203
ego-twitter,ggsd,500,all,False,23,True,2,True,0.0793,0.0459,0.1126
ego-twitter,grum,500,all,False,23,True,2,True,0.1039,0.0627,0.1451
ego-twitter,edge,500,all,False,23,True,3,True,0.0567,0.0079,0.1055
ego-twitter,ggsd,500,all,False,23,True,3,True,0.0472,0.013,0.0814
ego-twitter,grum,500,all,False,23,True,3,True,0.0623,0.0158,0.1088
ego-twitter,edge,500,all,False,23,True,4,True,0.0888,0.0416,0.136
ego-twitter,ggsd,500,all,False,23,True,4,True,0.0402,0.0095,0.0709
ego-twitter,grum,500,all,False,23,True,4,True,0.1188,0.0718,0.1659
ego-twitter,edge,500,all,False,23,True,5,True,0.0799,0.0331,0.1268
ego-twitter,ggsd,500,all,False,23,True,5,True,0.0294,0.002,0.0569
ego-twitter,grum,500,all,False,23,True,5,True,0.1423,0.0932,0.1914
ego-twitter,edge,500,all,False,24,True,1,True,0.0775,0.0351,0.1198
ego-twitter,ggsd,500,all,False,24,True,1,True,0.0295,0.0015,0.0575
ego-twitter,grum,500,all,False,24,True,1,True,0.1012,0.0548,0.1475
ego-twitter,edge,500,all,False,24,True,2,True,0.1114,0.0657,0.1571
ego-twitter,ggsd,500,all,False,24,True,2,True,0.0357,0.007,0.0644
ego-twitter,grum,500,all,False,24,True,2,True,0.0945,0.0485,0.1406
ego-twitter,edge,500,all,False,24,True,3,True,0.0794,0.0297,0.129
ego-twitter,ggsd,500,all,False,24,True,3,True,0.0504,0.0192,0.0817
ego-twitter,grum,500,all,False,24,True,3,True,0.1038,0.0597,0.1478
ego-twitter,edge,500,all,False,24,True,4,True,0.1044,0.0566,0.1522
ego-twitter,ggsd,500,all,False,24,True,4,True,0.0342,0.003,0.0653
ego-twitter,grum,500,all,False,24,True,4,True,0.0611,0.0124,0.1097
ego-twitter,edge,500,all,False,24,True,5,True,0.144,0.0973,0.1906
ego-twitter,ggsd,500,all,False,24,True,5,True,0.0398,0.0107,0.069
ego-twitter,grum,500,all,False,24,True,5,True,0.1416,0.0932,0.19
ego-twitter,edge,500,all,False,25,True,1,True,0.0686,0.0271,0.1101
ego-twitter,ggsd,500,all,False,25,True,1,True,0.0346,0.0014,0.0677
ego-twitter,grum,500,all,False,25,True,1,True,0.0679,0.0233,0.1124
ego-twitter,edge,500,all,False,25,True,2,True,0.0556,0.0094,0.1018
ego-twitter,ggsd,500,all,False,25,True,2,True,0.0429,0.0095,0.0763
ego-twitter,grum,500,all,False,25,True,2,True,0.0911,0.0438,0.1384
ego-twitter,edge,500,all,False,25,True,3,True,0.068,0.0231,0.1129
ego-twitter,ggsd,500,all,False,25,True,3,True,0.055,0.022,0.0881
ego-twitter,grum,500,all,False,25,True,3,True,0.16,0.1139,0.206
ego-twitter,edge,500,all,False,25,True,4,True,0.1245,0.076,0.173
ego-twitter,ggsd,500,all,False,25,True,4,True,0.0403,0.0091,0.0715
ego-twitter,grum,500,all,False,25,True,4,True,0.064,0.0139,0.1142
ego-twitter,edge,500,all,False,25,True,5,True,0.0404,0.0,0.0875
ego-twitter,ggsd,500,all,False,25,True,5,True,0.0361,0.0053,0.067
ego-twitter,grum,500,all,False,25,True,5,True,0.1564,0.1064,0.2065
ego-twitter,edge,500,all,False,26,True,1,True,0.0842,0.0411,0.1273
ego-twitter,ggsd,500,all,False,26,True,1,True,0.0471,0.0133,0.0808
ego-twitter,grum,500,all,False,26,True,1,True,0.0292,0.0,0.0757
ego-twitter,edge,500,all,False,26,True,2,True,0.072,0.0236,0.1203
ego-twitter,ggsd,500,all,False,26,True,2,True,0.0456,0.0097,0.0815
ego-twitter,grum,500,all,False,26,True,2,True,0.0413,0.0,0.0911
ego-twitter,edge,500,all,False,26,True,3,True,0.0575,0.0068,0.1082
ego-twitter,ggsd,500,all,False,26,True,3,True,0.0456,0.0097,0.0815
ego-twitter,grum,500,all,False,26,True,3,True,0.1063,0.0561,0.1565
ego-twitter,edge,500,all,False,26,True,4,True,0.0445,0.0,0.0906
ego-twitter,ggsd,500,all,False,26,True,4,True,0.0363,0.0045,0.0682
ego-twitter,grum,500,all,False,26,True,4,True,0.0659,0.0164,0.1155
ego-twitter,edge,500,all,False,26,True,5,True,0.0591,0.0098,0.1084
ego-twitter,ggsd,500,all,False,26,True,5,True,0.0622,0.0318,0.0927
ego-twitter,grum,500,all,False,26,True,5,True,0.1235,0.0737,0.1732
ego-twitter,edge,500,all,False,27,True,1,True,0.0494,0.0082,0.0906
ego-twitter,ggsd,500,all,False,27,True,1,True,0.0382,0.0072,0.0692
ego-twitter,grum,500,all,False,27,True,1,True,0.0329,0.0,0.0768
ego-twitter,edge,500,all,False,27,True,2,True,0.0654,0.017,0.1138
ego-twitter,ggsd,500,all,False,27,True,2,True,0.0468,0.014,0.0796
ego-twitter,grum,500,all,False,27,True,2,True,0.0614,0.0168,0.106
ego-twitter,edge,500,all,False,27,True,3,True,0.0578,0.0115,0.1041
ego-twitter,ggsd,500,all,False,27,True,3,True,0.0404,0.0087,0.0721
ego-twitter,grum,500,all,False,27,True,3,True,0.09,0.041,0.139
ego-twitter,edge,500,all,False,27,True,4,True,0.0603,0.0085,0.1122
ego-twitter,ggsd,500,all,False,27,True,4,True,0.0391,0.0042,0.0741
ego-twitter,grum,500,all,False,27,True,4,True,0.0646,0.0133,0.1158
ego-twitter,edge,500,all,False,27,True,5,True,0.1372,0.0889,0.1855
ego-twitter,ggsd,500,all,False,27,True,5,True,0.0236,0.0,0.0526
ego-twitter,grum,500,all,False,27,True,5,True,0.0901,0.0377,0.1425
ego-twitter,edge,500,all,False,28,True,1,True,0.0322,0.0,0.0732
ego-twitter,ggsd,500,all,False,28,True,1,True,0.045,0.0114,0.0785
ego-twitter,grum,500,all,False,28,True,1,True,0.0417,0.0,0.0856
ego-twitter,edge,500,all,False,28,True,2,True,0.0746,0.0216,0.1275
ego-twitter,ggsd,500,all,False,28,True,2,True,0.0484,0.0173,0.0794
ego-twitter,grum,500,all,False,28,True,2,True,0.0591,0.0098,0.1084
ego-twitter,edge,500,all,False,28,True,3,True,0.0807,0.0363,0.125
ego-twitter,ggsd,500,all,False,28,True,3,True,0.0381,0.0076,0.0686
ego-twitter,grum,500,all,False,28,True,3,True,0.1061,0.0589,0.1533
ego-twitter,edge,500,all,False,28,True,4,True,0.0438,0.0,0.094
ego-twitter,ggsd,500,all,False,28,True,4,True,0.0417,0.0048,0.0786
ego-twitter,grum,500,all,False,28,True,4,True,0.1152,0.0625,0.1678
ego-twitter,edge,500,all,False,28,True,5,True,0.0406,0.0,0.088
ego-twitter,ggsd,500,all,False,28,True,5,True,0.0355,0.0079,0.0631
ego-twitter,grum,500,all,False,28,True,5,True,0.1312,0.0803,0.1821
ego-twitter,edge,500,['avg_neigh_deg'],False,23,True,1,True,0.2158,0.1613,0.2704
ego-twitter,ggsd,500,['avg_neigh_deg'],False,23,True,1,False,0.0,0.0,0.0047
ego-twitter,grum,500,['avg_neigh_deg'],False,23,True,1,True,0.0422,0.0,0.0894
ego-twitter,edge,500,['clus_coef'],False,23,True,1,True,0.0736,0.016,0.1312
ego-twitter,ggsd,500,['clus_coef'],False,23,True,1,True,0.0312,0.0,0.2722
ego-twitter,grum,500,['clus_coef'],False,23,True,1,True,0.1211,0.0747,0.1674
ego-twitter,edge,500,['deg_centrality'],False,23,True,1,True,0.4594,0.4067,0.5121
ego-twitter,ggsd,500,['deg_centrality'],False,23,True,1,True,0.0,0.0,0.0778
ego-twitter,grum,500,['deg_centrality'],False,23,True,1,True,0.1844,0.1331,0.2357
ego-twitter,edge,500,['square_clustering'],False,23,True,1,True,0.1243,0.0714,0.1772
ego-twitter,ggsd,500,['square_clustering'],False,23,True,1,True,0.0,0.0,0.0
ego-twitter,grum,500,['square_clustering'],False,23,True,1,True,0.0,0.0,0.0299
ego-twitter,edge,500,['eigenvec_centrality'],False,23,True,1,True,0.4386,0.3881,0.4891
ego-twitter,ggsd,500,['eigenvec_centrality'],False,23,True,1,True,0.0363,0.016,0.0565
ego-twitter,grum,500,['eigenvec_centrality'],False,23,True,1,True,0.128,0.0781,0.1779
ego-twitter,edge,500,['betweenness_centrality'],False,23,True,1,True,0.1519,0.0866,0.2173
ego-twitter,ggsd,500,['betweenness_centrality'],False,23,True,1,True,0.0,0.0,0.0
ego-twitter,grum,500,['betweenness_centrality'],False,23,True,1,True,0.0196,0.0,0.0789
ego-twitter,edge,500,['avg_neigh_deg'],False,23,True,2,True,0.1935,0.1309,0.2562
ego-twitter,ggsd,500,['avg_neigh_deg'],False,23,True,2,False,0.0,0.0,0.0054
ego-twitter,grum,500,['avg_neigh_deg'],False,23,True,2,True,0.0573,0.0058,0.1088
ego-twitter,edge,500,['clus_coef'],False,23,True,2,True,0.0671,0.006,0.1281
ego-twitter,ggsd,500,['clus_coef'],False,23,True,2,True,0.0505,0.0,0.288
ego-twitter,grum,500,['clus_coef'],False,23,True,2,True,0.1198,0.0718,0.1678
ego-twitter,edge,500,['deg_centrality'],False,23,True,2,True,0.4874,0.4353,0.5396
ego-twitter,ggsd,500,['deg_centrality'],False,23,True,2,True,0.0,0.0,0.0992
ego-twitter,grum,500,['deg_centrality'],False,23,True,2,True,0.2011,0.1503,0.2519
ego-twitter,edge,500,['square_clustering'],False,23,True,2,True,0.1064,0.0508,0.1621
ego-twitter,ggsd,500,['square_clustering'],False,23,True,2,True,0.0,0.0,0.0
ego-twitter,grum,500,['square_clustering'],False,23,True,2,True,0.0596,0.0046,0.1146
ego-twitter,edge,500,['eigenvec_centrality'],False,23,True,2,True,0.4357,0.3842,0.4871
ego-twitter,ggsd,500,['eigenvec_centrality'],False,23,True,2,True,0.0483,0.0261,0.0705
ego-twitter,grum,500,['eigenvec_centrality'],False,23,True,2,True,0.1354,0.0847,0.1861
ego-twitter,edge,500,['betweenness_centrality'],False,23,True,2,True,0.2013,0.1408,0.2618
ego-twitter,ggsd,500,['betweenness_centrality'],False,23,True,2,True,0.0,0.0,0.0
ego-twitter,grum,500,['betweenness_centrality'],False,23,True,2,True,0.1524,0.1004,0.2044
ego-twitter,edge,500,['avg_neigh_deg'],False,23,True,3,True,0.2273,0.1673,0.2872
ego-twitter,ggsd,500,['avg_neigh_deg'],False,23,True,3,False,0.0,0.0,0.0054
ego-twitter,grum,500,['avg_neigh_deg'],False,23,True,3,True,0.0636,0.0084,0.1188
ego-twitter,edge,500,['clus_coef'],False,23,True,3,True,0.0779,0.0191,0.1367
ego-twitter,ggsd,500,['clus_coef'],False,23,True,3,True,0.0768,0.0,0.3282
ego-twitter,grum,500,['clus_coef'],False,23,True,3,True,0.1281,0.0801,0.1762
ego-twitter,edge,500,['deg_centrality'],False,23,True,3,True,0.4798,0.4269,0.5328
ego-twitter,ggsd,500,['deg_centrality'],False,23,True,3,True,0.0,0.0,0.1185
ego-twitter,grum,500,['deg_centrality'],False,23,True,3,True,0.2131,0.1629,0.2634
ego-twitter,edge,500,['square_clustering'],False,23,True,3,True,0.1674,0.1125,0.2223
ego-twitter,ggsd,500,['square_clustering'],False,23,True,3,True,0.0,0.0,0.0
ego-twitter,grum,500,['square_clustering'],False,23,True,3,True,0.0382,0.0,0.0923
ego-twitter,edge,500,['eigenvec_centrality'],False,23,True,3,True,0.4932,0.4425,0.544
ego-twitter,ggsd,500,['eigenvec_centrality'],False,23,True,3,True,0.0581,0.0357,0.0805
ego-twitter,grum,500,['eigenvec_centrality'],False,23,True,3,True,0.1739,0.1237,0.2242
ego-twitter,edge,500,['betweenness_centrality'],False,23,True,3,True,0.2346,0.1743,0.2949
ego-twitter,ggsd,500,['betweenness_centrality'],False,23,True,3,True,0.0,0.0,0.0
ego-twitter,grum,500,['betweenness_centrality'],False,23,True,3,True,0.1721,0.1189,0.2254
ego-twitter,edge,500,['avg_neigh_deg'],False,23,True,4,True,0.1744,0.1098,0.2391
ego-twitter,ggsd,500,['avg_neigh_deg'],False,23,True,4,False,0.0,0.0,0.0054
ego-twitter,grum,500,['avg_neigh_deg'],False,23,True,4,True,0.1084,0.0523,0.1646
ego-twitter,edge,500,['clus_coef'],False,23,True,4,True,0.0405,0.0,0.1015
ego-twitter,ggsd,500,['clus_coef'],False,23,True,4,True,0.0787,0.0,0.3349
ego-twitter,grum,500,['clus_coef'],False,23,True,4,True,0.1145,0.0647,0.1643
ego-twitter,edge,500,['deg_centrality'],False,23,True,4,True,0.4984,0.4461,0.5506
ego-twitter,ggsd,500,['deg_centrality'],False,23,True,4,True,0.0,0.0,0.1239
ego-twitter,grum,500,['deg_centrality'],False,23,True,4,True,0.2255,0.1752,0.2758
ego-twitter,edge,500,['square_clustering'],False,23,True,4,True,0.1243,0.0692,0.1793
ego-twitter,ggsd,500,['square_clustering'],False,23,True,4,True,0.0,0.0,0.0
ego-twitter,grum,500,['square_clustering'],False,23,True,4,True,0.0348,0.0,0.0854
ego-twitter,edge,500,['eigenvec_centrality'],False,23,True,4,True,0.4628,0.4103,0.5153
ego-twitter,ggsd,500,['eigenvec_centrality'],False,23,True,4,True,0.0526,0.0286,0.0767
ego-twitter,grum,500,['eigenvec_centrality'],False,23,True,4,True,0.1873,0.1368,0.2379
ego-twitter,edge,500,['betweenness_centrality'],False,23,True,4,True,0.2466,0.188,0.3053
ego-twitter,ggsd,500,['betweenness_centrality'],False,23,True,4,True,0.0,0.0,0.0
ego-twitter,grum,500,['betweenness_centrality'],False,23,True,4,True,0.1557,0.1017,0.2098
ego-twitter,edge,500,['avg_neigh_deg'],False,23,True,5,True,0.2128,0.1528,0.2727
ego-twitter,ggsd,500,['avg_neigh_deg'],False,23,True,5,False,0.0,0.0,0.0054
ego-twitter,grum,500,['avg_neigh_deg'],False,23,True,5,True,0.114,0.0569,0.1712
ego-twitter,edge,500,['clus_coef'],False,23,True,5,True,0.0948,0.0318,0.1578
ego-twitter,ggsd,500,['clus_coef'],False,23,True,5,True,0.0745,0.0,0.3316
ego-twitter,grum,500,['clus_coef'],False,23,True,5,True,0.1633,0.1106,0.2159
ego-twitter,edge,500,['deg_centrality'],False,23,True,5,True,0.5294,0.4777,0.581
ego-twitter,ggsd,500,['deg_centrality'],False,23,True,5,True,0.0,0.0,0.1239
ego-twitter,grum,500,['deg_centrality'],False,23,True,5,True,0.2091,0.1594,0.2589
ego-twitter,edge,500,['square_clustering'],False,23,True,5,True,0.1191,0.067,0.1713
ego-twitter,ggsd,500,['square_clustering'],False,23,True,5,True,0.0,0.0,0.0
ego-twitter,grum,500,['square_clustering'],False,23,True,5,True,0.0519,0.0,0.1052
ego-twitter,edge,500,['eigenvec_centrality'],False,23,True,5,True,0.4379,0.3865,0.4893
ego-twitter,ggsd,500,['eigenvec_centrality'],False,23,True,5,True,0.0662,0.0421,0.0904
ego-twitter,grum,500,['eigenvec_centrality'],False,23,True,5,True,0.2221,0.1724,0.2719
ego-twitter,edge,500,['betweenness_centrality'],False,23,True,5,True,0.2249,0.1673,0.2826
ego-twitter,ggsd,500,['betweenness_centrality'],False,23,True,5,True,0.0,0.0,0.0
ego-twitter,grum,500,['betweenness_centrality'],False,23,True,5,True,0.152,0.0975,0.2066
elliptic,edge,500,[],False,1,True,1,True,0.0,0.0,1.0
elliptic,ggsd,500,[],False,1,True,1,True,0.0,0.0,1.0
elliptic,edge,500,[],False,1,True,2,True,0.0,0.0,1.0
elliptic,ggsd,500,[],False,1,True,2,True,0.0,0.0,1.0
elliptic,edge,500,[],False,1,True,3,True,0.0,0.0,1.0
elliptic,ggsd,500,[],False,1,True,3,True,0.0,0.0,1.0
elliptic,edge,500,[],False,1,True,4,True,0.0,0.0,1.0
elliptic,ggsd,500,[],False,1,True,4,True,0.0,0.0,1.0
elliptic,edge,500,[],False,1,True,5,True,0.0,0.0,1.0
elliptic,ggsd,500,[],False,1,True,5,True,0.0,0.0,1.0
elliptic,edge,500,all,False,1,False,1,False,0.002,0.0,0.0087
elliptic,ggsd,500,all,False,1,False,1,False,0.0064,0.0,0.0165
elliptic,edge,500,all,False,1,False,2,True,0.0,0.0,0.0238
elliptic,ggsd,500,all,False,1,False,2,True,0.0231,0.0,0.0499
elliptic,edge,500,all,False,1,False,3,True,0.0261,0.0,0.068
elliptic,ggsd,500,all,False,1,False,3,True,0.0378,0.0056,0.0699
elliptic,edge,500,all,False,1,False,4,True,0.0254,0.0,0.0682
elliptic,ggsd,500,all,False,1,False,4,True,0.0331,0.0018,0.0644
elliptic,edge,500,all,False,1,False,5,True,0.022,0.0,0.0622
elliptic,ggsd,500,all,False,1,False,5,True,0.0229,0.0,0.0552
elliptic,edge,500,all,False,2,False,1,True,0.0025,0.0,0.0237
elliptic,ggsd,500,all,False,2,False,1,True,0.0204,0.006,0.0347
elliptic,edge,500,all,False,2,False,2,True,0.0,0.0,0.0
elliptic,ggsd,500,all,False,2,False,2,True,0.0136,0.0,0.0288
elliptic,edge,500,all,False,2,False,3,True,0.0,0.0,0.0
elliptic,ggsd,500,all,False,2,False,3,True,0.0297,0.0112,0.0482
elliptic,edge,500,all,False,2,False,4,True,0.0,0.0,0.0097
elliptic,ggsd,500,all,False,2,False,4,True,0.0113,0.0,0.0289
elliptic,edge,500,all,False,2,False,5,True,0.0,0.0,0.0181
elliptic,ggsd,500,all,False,2,False,5,True,0.0174,0.0,0.0362
elliptic,edge,500,all,False,3,False,1,True,0.0,0.0,0.021
elliptic,ggsd,500,all,False,3,False,1,True,0.0094,0.0,0.0299
elliptic,edge,500,all,False,3,False,2,True,0.0158,0.0,0.0487
elliptic,ggsd,500,all,False,3,False,2,True,0.0279,0.0067,0.0491
elliptic,edge,500,all,False,3,False,3,True,0.0115,0.0,0.0441
elliptic,ggsd,500,all,False,3,False,3,True,0.0232,0.001,0.0453
elliptic,edge,500,all,False,3,False,4,True,0.0,0.0,0.0271
elliptic,ggsd,500,all,False,3,False,4,True,0.0315,0.0103,0.0527
elliptic,edge,500,all,False,3,False,5,True,0.0231,0.0,0.0574
elliptic,ggsd,500,all,False,3,False,5,True,0.0386,0.0174,0.0599
elliptic,edge,500,all,False,4,False,1,True,0.0,0.0,0.0212
elliptic,ggsd,500,all,False,4,False,1,True,0.0141,0.0,0.0301
elliptic,edge,500,all,False,4,False,2,True,0.0,0.0,0.0236
elliptic,ggsd,500,all,False,4,False,2,True,0.0154,0.0,0.0337
elliptic,edge,500,all,False,4,False,3,True,0.044,0.0037,0.0842
elliptic,ggsd,500,all,False,4,False,3,True,0.0295,0.0086,0.0504
elliptic,edge,500,all,False,4,False,4,True,0.0323,0.0,0.0697
elliptic,ggsd,500,all,False,4,False,4,True,0.0268,0.0046,0.049
elliptic,edge,500,all,False,4,False,5,True,0.0445,0.0039,0.0851
elliptic,ggsd,500,all,False,4,False,5,True,0.0394,0.015,0.0639
elliptic,edge,500,all,False,5,False,1,True,0.0191,0.0,0.0602
elliptic,ggsd,500,all,False,5,False,1,True,0.0237,0.0063,0.041
elliptic,edge,500,all,False,5,False,2,True,0.0169,0.0,0.0578
elliptic,ggsd,500,all,False,5,False,2,True,0.0109,0.0,0.0277
elliptic,edge,500,all,False,5,False,3,True,0.0169,0.0,0.0578
elliptic,ggsd,500,all,False,5,False,3,True,0.0158,0.0,0.0349
elliptic,edge,500,all,False,5,False,4,True,0.0,0.0,0.0348
elliptic,ggsd,500,all,False,5,False,4,True,0.0456,0.0223,0.069
elliptic,edge,500,all,False,5,False,5,True,0.0711,0.0287,0.1135
elliptic,ggsd,500,all,False,5,False,5,True,0.021,0.0022,0.0398
elliptic,edge,500,all,False,6,False,1,True,0.0413,0.0016,0.081
elliptic,ggsd,500,all,False,6,False,1,True,0.0185,0.0009,0.0362
elliptic,edge,500,all,False,6,False,2,True,0.0242,0.0,0.0646
elliptic,ggsd,500,all,False,6,False,2,True,0.0118,0.0,0.0301
elliptic,edge,500,all,False,6,False,3,True,0.0293,0.0,0.072
elliptic,ggsd,500,all,False,6,False,3,True,0.0162,0.0,0.0361
elliptic,edge,500,all,False,6,False,4,True,0.0256,0.0,0.0671
elliptic,ggsd,500,all,False,6,False,4,True,0.019,0.0005,0.0374
elliptic,edge,500,all,False,6,False,5,True,0.0131,0.0,0.0559
elliptic,ggsd,500,all,False,6,False,5,True,0.0169,0.0,0.035
elliptic,edge,500,all,False,1,True,1,True,0.0,0.0,0.0048
elliptic,ggsd,500,all,False,1,True,1,False,0.0,0.0,0.0107
elliptic,edge,500,all,False,1,True,2,True,0.0136,0.0,0.0537
elliptic,ggsd,500,all,False,1,True,2,True,0.0142,0.0,0.0401
elliptic,edge,500,all,False,1,True,3,True,0.0,0.0,0.0423
elliptic,ggsd,500,all,False,1,True,3,True,0.0329,0.0027,0.0632
elliptic,edge,500,all,False,1,True,4,True,0.0255,0.0,0.0688
elliptic,ggsd,500,all,False,1,True,4,True,0.0234,0.0,0.0535
elliptic,edge,500,all,False,1,True,5,True,0.0,0.0,0.0391
elliptic,ggsd,500,all,False,1,True,5,True,0.0331,0.0007,0.0654
elliptic,edge,500,all,False,2,True,1,True,0.0,0.0,0.0112
elliptic,ggsd,500,all,False,2,True,1,False,0.0111,0.0,0.0248
elliptic,edge,500,all,False,2,True,2,True,0.0,0.0,0.0
elliptic,ggsd,500,all,False,2,True,2,True,0.026,0.0075,0.0445
elliptic,edge,500,all,False,2,True,3,True,0.0,0.0,0.0227
elliptic,ggsd,500,all,False,2,True,3,True,0.0102,0.0,0.0298
elliptic,edge,500,all,False,2,True,4,True,0.0,0.0,0.0181
elliptic,ggsd,500,all,False,2,True,4,True,0.0322,0.0071,0.0574
elliptic,edge,500,all,False,2,True,5,True,0.0,0.0,0.0
elliptic,ggsd,500,all,False,2,True,5,True,0.0305,0.0077,0.0534
elliptic,edge,500,all,False,3,True,1,True,0.0108,0.0,0.0419
elliptic,ggsd,500,all,False,3,True,1,True,0.0167,0.0,0.0348
elliptic,edge,500,all,False,3,True,2,True,0.0029,0.0,0.0384
elliptic,ggsd,500,all,False,3,True,2,True,0.0249,0.0023,0.0474
elliptic,edge,500,all,False,3,True,3,True,0.0049,0.0,0.0358
elliptic,ggsd,500,all,False,3,True,3,True,0.0232,0.0033,0.0431
elliptic,edge,500,all,False,3,True,4,True,0.0,0.0,0.0252
elliptic,ggsd,500,all,False,3,True,4,True,0.0265,0.0042,0.0487
elliptic,edge,500,all,False,3,True,5,True,0.0051,0.0,0.0407
elliptic,ggsd,500,all,False,3,True,5,True,0.0188,0.0,0.0431
elliptic,edge,500,all,False,4,True,1,True,0.0317,0.0,0.0682
elliptic,ggsd,500,all,False,4,True,1,True,0.0114,0.0,0.033
elliptic,edge,500,all,False,4,True,2,True,0.0171,0.0,0.0529
elliptic,ggsd,500,all,False,4,True,2,True,0.0044,0.0,0.0267
elliptic,edge,500,all,False,4,True,3,True,0.0071,0.0,0.0467
elliptic,ggsd,500,all,False,4,True,3,False,0.0061,0.0,0.028
elliptic,edge,500,all,False,4,True,4,True,0.0011,0.0,0.0387
elliptic,ggsd,500,all,False,4,True,4,True,0.0048,0.0,0.0277
elliptic,edge,500,all,False,4,True,5,True,0.0502,0.0113,0.0891
elliptic,ggsd,500,all,False,4,True,5,True,0.0237,0.0002,0.0471
elliptic,edge,500,all,False,5,True,1,True,0.0339,0.0,0.0773
elliptic,ggsd,500,all,False,5,True,1,True,0.0208,0.0019,0.0396
elliptic,edge,500,all,False,5,True,2,True,0.0602,0.0241,0.0963
elliptic,ggsd,500,all,False,5,True,2,True,0.0276,0.0064,0.0489
elliptic,edge,500,all,False,5,True,3,True,0.053,0.0106,0.0954
elliptic,ggsd,500,all,False,5,True,3,True,0.0237,0.0002,0.0471
elliptic,edge,500,all,False,5,True,4,True,0.0299,0.0,0.0716
elliptic,ggsd,500,all,False,5,True,4,True,0.0488,0.0195,0.0782
elliptic,edge,500,all,False,5,True,5,True,0.0445,0.0,0.091
elliptic,ggsd,500,all,False,5,True,5,True,0.0549,0.0288,0.081
elliptic,edge,500,all,False,6,True,1,True,0.0567,0.0174,0.096
elliptic,ggsd,500,all,False,6,True,1,True,0.0224,0.0039,0.0409
elliptic,edge,500,all,False,6,True,2,True,0.0206,0.0,0.0615
elliptic,ggsd,500,all,False,6,True,2,True,0.0261,0.0018,0.0504
elliptic,edge,500,all,False,6,True,3,True,0.0185,0.0,0.061
elliptic,ggsd,500,all,False,6,True,3,True,0.0276,0.0064,0.0489
elliptic,edge,500,all,False,6,True,4,True,0.0111,0.0,0.0487
elliptic,ggsd,500,all,False,6,True,4,True,0.0301,0.0079,0.0523
elliptic,edge,500,all,False,6,True,5,True,0.0299,0.0,0.0716
elliptic,ggsd,500,all,False,6,True,5,True,0.0315,0.005,0.058
elliptic,edge,500,all,False,7,True,1,True,0.0102,0.0,0.047
elliptic,ggsd,500,all,False,7,True,1,True,0.0232,0.0033,0.0431
elliptic,edge,500,all,False,7,True,2,True,0.0223,0.0,0.0611
elliptic,ggsd,500,all,False,7,True,2,True,0.0248,0.0052,0.0444
elliptic,edge,500,all,False,7,True,3,True,0.0292,0.0,0.067
