dataset,model,n_attacks,struct_attrs,embed,aux_cols,secret,gt_baseline,risk_value,risk_ci_lwr,risk_ci_upr
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_8,True,0.0,0.0,0.0
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_8,True,0.3397,0.2156,0.4637
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_9,True,0.5744,0.4483,0.7004
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_9,True,0.3523,0.2415,0.4632
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_9,True,0.3712,0.2177,0.5246
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_10,True,0.8195,0.6852,0.9537
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_10,False,0.5742,0.2933,0.8551
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_10,True,0.5285,0.2219,0.835
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_11,True,0.9451,0.8944,0.9957
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_11,False,0.7553,0.6029,0.9078
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_11,True,0.8111,0.6866,0.9357
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_12,True,0.0398,0.0,0.4229
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_12,False,0.0,0.0,0.0
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_12,True,0.0,0.0,0.0
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_13,True,0.377,0.1481,0.606
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_13,True,0.0,0.0,0.1925
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_13,True,0.0,0.0,0.1339
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_14,True,0.6607,0.521,0.8004
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_14,False,0.0,0.0,0.4098
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_14,True,0.0955,0.0,0.4583
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_15,True,0.6772,0.4865,0.8679
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_15,False,0.733,0.5695,0.8965
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_15,True,0.6884,0.5031,0.8736
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_16,True,0.8055,0.6633,0.9477
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_16,False,0.4601,0.08,0.8402
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_16,True,0.6099,0.3601,0.8597
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_17,True,0.121,0.0,0.6314
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_17,True,0.0,0.0,0.4143
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_17,True,0.0,0.0,0.3545
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_18,True,0.8616,0.7125,1.0
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_18,False,0.7485,0.4644,1.0
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_18,True,0.7485,0.4644,1.0
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_19,True,0.8511,0.7585,0.9436
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_19,True,0.2268,0.0958,0.3578
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_19,True,0.5606,0.3424,0.7788
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_20,True,0.787,0.6623,0.9116
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_20,True,0.2444,0.1186,0.3701
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_20,True,0.5196,0.2619,0.7774
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_21,True,0.3818,0.1705,0.593
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_21,True,0.0,0.0,0.1173
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_21,True,0.2937,0.1198,0.4676
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_22,True,0.8335,0.6811,0.9859
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_22,False,0.8545,0.7173,0.9917
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_22,True,0.8335,0.6811,0.9859
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_23,True,0.2561,0.0,0.5753
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_23,False,0.0,0.0,0.3162
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_23,True,0.0048,0.0,0.3917
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_24,True,0.9072,0.8682,0.9463
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_24,False,0.9341,0.9045,0.9637
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_24,True,0.9466,0.9201,0.9731
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_25,True,0.4894,0.3694,0.6094
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_25,False,0.1666,0.0141,0.3192
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_25,True,0.0,0.0,0.2434
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_26,True,0.6746,0.5093,0.8399
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_26,True,0.0,0.0,0.4427
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_26,True,0.0058,0.0,0.4433
ego-facebook,edge,-1,['eigenvec_centrality'],False,all,attr_27,True,0.6583,0.4907,0.826
ego-facebook,ggsd,-1,['eigenvec_centrality'],False,all,attr_27,True,0.0461,0.0,0.5057
ego-facebook,grum,-1,['eigenvec_centrality'],False,all,attr_27,True,0.1573,0.0,0.5145
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_0,True,0.9234,0.8739,0.9729
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_0,False,0.8126,0.7153,0.9099
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_0,True,0.8335,0.7444,0.9226
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_1,True,0.8933,0.8091,0.9775
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_1,False,0.62,0.3648,0.8751
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_1,True,0.6352,0.3887,0.8817
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_2,True,0.2831,0.0,0.6757
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_2,False,0.0,0.0,0.6294
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_2,True,0.0,0.0,0.4905
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_3,True,0.7459,0.6138,0.878
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_3,False,0.6465,0.4537,0.8392
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_3,True,0.5548,0.3457,0.764
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_4,True,0.2058,0.0,0.6075
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_4,True,0.0,0.0,0.1291
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_4,True,0.0,0.0,0.0888
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_5,True,0.6981,0.3959,1.0
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_5,False,0.4936,0.0,1.0
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_5,True,0.6642,0.334,0.9945
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_6,True,0.8816,0.7578,1.0
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_6,False,0.8616,0.7125,1.0
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_6,True,0.8897,0.7653,1.0
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_7,True,0.6805,0.5817,0.7794
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_7,True,0.5492,0.4714,0.627
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_7,True,0.6816,0.6184,0.7448
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_8,True,0.5767,0.4736,0.6798
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_8,True,0.0,0.0,0.1173
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_8,True,0.1736,0.0095,0.3377
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_9,True,0.6863,0.5925,0.78
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_9,True,0.3879,0.2925,0.4832
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_9,True,0.4068,0.2512,0.5625
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_10,True,0.681,0.4604,0.9015
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_10,False,0.5742,0.2933,0.8551
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_10,True,0.498,0.1743,0.8216
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_11,True,0.9451,0.8944,0.9957
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_11,False,0.7553,0.6029,0.9078
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_11,True,0.8111,0.6866,0.9357
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_12,True,0.2749,0.0079,0.5418
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_12,True,0.0,0.0,0.0379
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_12,True,0.0,0.0,0.0
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_13,True,0.3324,0.0738,0.5909
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_13,False,0.0,0.0,0.1754
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_13,True,0.0,0.0,0.2784
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_14,True,0.6605,0.5179,0.803
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_14,True,0.0,0.0,0.4225
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_14,True,0.0,0.0,0.358
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_15,True,0.6995,0.5197,0.8794
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_15,False,0.733,0.5695,0.8965
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_15,True,0.7218,0.5529,0.8908
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_16,True,0.7915,0.6414,0.9417
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_16,False,0.4601,0.08,0.8402
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_16,True,0.6401,0.4158,0.8645
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_17,True,0.0601,0.0,0.5812
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_17,False,0.0,0.0,0.3837
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_17,True,0.0,0.0,0.3809
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_18,True,0.7658,0.5205,1.0
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_18,False,0.7485,0.4644,1.0
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_18,False,0.6211,0.2208,1.0
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_19,True,0.8259,0.7295,0.9222
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_19,True,0.3334,0.2162,0.4506
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_19,True,0.7592,0.6486,0.8699
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_20,True,0.8117,0.7118,0.9115
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_20,True,0.2646,0.1303,0.3988
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_20,True,0.675,0.5053,0.8447
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_21,True,0.3779,0.176,0.5797
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_21,True,0.0,0.0,0.2452
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_21,True,0.223,0.0125,0.4335
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_22,False,0.8335,0.7019,0.965
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_22,False,0.8545,0.7173,0.9917
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_22,True,0.8124,0.6452,0.9797
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_23,True,0.367,0.1302,0.6038
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_23,True,0.0,0.0,0.3778
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_23,True,0.0,0.0,0.1232
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_24,True,0.9218,0.8864,0.9571
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_24,False,0.9341,0.9045,0.9637
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_24,True,0.9485,0.923,0.9739
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_25,True,0.3421,0.1805,0.5036
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_25,False,0.0808,0.0,0.2629
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_25,True,0.0,0.0,0.1673
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_26,True,0.6055,0.4213,0.7897
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_26,True,0.0,0.0,0.4214
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_26,True,0.0,0.0,0.4334
ego-facebook,edge,-1,['betweenness_centrality'],False,all,attr_27,True,0.6822,0.5242,0.8402
ego-facebook,ggsd,-1,['betweenness_centrality'],False,all,attr_27,True,0.0461,0.0,0.5057
ego-facebook,grum,-1,['betweenness_centrality'],False,all,attr_27,True,0.1228,0.0,0.5131
ego-twitter,edge,-1,all,False,feat,attr_0,True,0.6207,0.2634,0.9779
ego-twitter,ggsd,-1,all,False,feat,attr_0,False,0.6207,0.2634,0.9779
ego-twitter,grum,-1,all,False,feat,attr_0,False,0.2042,0.0,0.7751
ego-twitter,edge,-1,all,False,feat,attr_1,True,0.3039,0.0,0.7532
ego-twitter,ggsd,-1,all,False,feat,attr_1,False,0.0,0.0,0.5469
ego-twitter,grum,-1,all,False,feat,attr_1,True,0.0,0.0,0.6716
ego-twitter,edge,-1,all,False,feat,attr_2,True,0.0,0.0,0.7292
ego-twitter,ggsd,-1,all,False,feat,attr_2,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,feat,attr_2,True,0.0,0.0,1.0
ego-twitter,edge,-1,all,False,feat,attr_3,True,0.0,0.0,0.4721
ego-twitter,ggsd,-1,all,False,feat,attr_3,False,0.0,0.0,0.0
ego-twitter,grum,-1,all,False,feat,attr_3,True,0.0039,0.0,0.491
ego-twitter,edge,-1,all,False,feat,attr_4,True,0.0,0.0,0.8767
ego-twitter,ggsd,-1,all,False,feat,attr_4,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,feat,attr_4,True,0.3123,0.0,0.862
ego-twitter,edge,-1,all,False,feat,attr_5,False,0.4506,0.0,0.9993
ego-twitter,ggsd,-1,all,False,feat,attr_5,False,0.4357,0.0,1.0
ego-twitter,grum,-1,all,False,feat,attr_5,True,0.4357,0.0,1.0
ego-twitter,edge,-1,all,False,feat,attr_6,False,0.2662,0.1555,0.3769
ego-twitter,ggsd,-1,all,False,feat,attr_6,False,0.8296,0.6695,0.9898
ego-twitter,grum,-1,all,False,feat,attr_6,True,0.8731,0.7443,1.0
ego-twitter,edge,-1,all,False,feat,attr_7,True,0.0,0.0,1.0
ego-twitter,ggsd,-1,all,False,feat,attr_7,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,feat,attr_7,False,0.0039,0.0,1.0
ego-twitter,edge,-1,all,False,feat,attr_8,True,0.6327,0.2142,1.0
ego-twitter,ggsd,-1,all,False,feat,attr_8,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,feat,attr_8,False,0.0039,0.0,1.0
ego-twitter,edge,-1,all,False,feat,attr_9,True,0.0039,0.0,1.0
ego-twitter,ggsd,-1,all,False,feat,attr_9,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,feat,attr_9,False,0.0039,0.0,1.0
ego-twitter,edge,-1,all,False,feat,attr_10,True,0.258,0.0,1.0
ego-twitter,ggsd,-1,all,False,feat,attr_10,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,feat,attr_10,False,0.0,0.0,1.0
ego-twitter,edge,-1,all,False,feat,attr_11,True,0.0,0.0,1.0
ego-twitter,ggsd,-1,all,False,feat,attr_11,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,feat,attr_11,False,0.0,0.0,0.3299
ego-twitter,edge,-1,all,False,feat,attr_12,True,0.4506,0.0,0.9993
ego-twitter,ggsd,-1,all,False,feat,attr_12,False,0.1297,0.0,0.9495
ego-twitter,grum,-1,all,False,feat,attr_12,True,0.2554,0.0,0.9827
ego-twitter,edge,-1,all,False,feat,attr_13,True,0.3404,0.0,1.0
ego-twitter,ggsd,-1,all,False,feat,attr_13,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,feat,attr_13,True,0.3404,0.0,1.0
ego-twitter,edge,-1,all,False,feat,attr_14,True,0.0,0.0,0.0
ego-twitter,ggsd,-1,all,False,feat,attr_14,False,0.0,0.0,0.0
ego-twitter,grum,-1,all,False,feat,attr_14,True,0.0,0.0,0.0
ego-twitter,edge,-1,all,False,feat,attr_15,True,0.2776,0.0,0.8939
ego-twitter,ggsd,-1,all,False,feat,attr_15,False,0.0039,0.0,0.8663
ego-twitter,grum,-1,all,False,feat,attr_15,True,0.2776,0.0,0.8939
ego-twitter,edge,-1,all,False,feat,attr_16,True,0.0039,0.0,1.0
ego-twitter,ggsd,-1,all,False,feat,attr_16,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,feat,attr_16,True,0.0039,0.0,1.0
ego-twitter,edge,-1,all,False,feat,attr_17,True,0.258,0.0,1.0
ego-twitter,ggsd,-1,all,False,feat,attr_17,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,feat,attr_17,True,0.258,0.0,1.0
ego-twitter,edge,-1,all,False,feat,attr_18,True,0.2063,0.0,1.0
ego-twitter,ggsd,-1,all,False,feat,attr_18,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,feat,attr_18,True,0.2063,0.0,1.0
ego-twitter,edge,-1,all,False,feat,attr_19,True,0.0039,0.0,1.0
ego-twitter,ggsd,-1,all,False,feat,attr_19,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,feat,attr_19,True,0.2063,0.0,1.0
ego-twitter,edge,-1,all,False,feat,attr_20,True,0.5069,0.0,1.0
ego-twitter,ggsd,-1,all,False,feat,attr_20,False,0.3812,0.0,1.0
ego-twitter,grum,-1,all,False,feat,attr_20,True,0.5069,0.0,1.0
ego-twitter,edge,-1,all,False,feat,attr_21,False,0.2488,0.1403,0.3573
ego-twitter,ggsd,-1,all,False,feat,attr_21,False,0.0,0.0,0.2844
ego-twitter,grum,-1,all,False,feat,attr_21,True,0.0665,0.0,0.6886
ego-twitter,edge,-1,all,False,struct,attr_0,True,0.6479,0.3198,0.976
ego-twitter,ggsd,-1,all,False,struct,attr_0,False,0.6207,0.2634,0.9779
ego-twitter,grum,-1,all,False,struct,attr_0,False,0.5436,0.1351,0.952
ego-twitter,edge,-1,all,False,struct,attr_1,False,0.0384,0.0,0.5041
ego-twitter,ggsd,-1,all,False,struct,attr_1,False,0.0,0.0,0.5469
ego-twitter,grum,-1,all,False,struct,attr_1,False,0.0,0.0,0.5457
ego-twitter,edge,-1,all,False,struct,attr_2,True,0.0,0.0,0.752
ego-twitter,ggsd,-1,all,False,struct,attr_2,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,struct,attr_2,False,0.0,0.0,1.0
ego-twitter,edge,-1,all,False,struct,attr_3,True,0.0,0.0,0.0
ego-twitter,ggsd,-1,all,False,struct,attr_3,False,0.0,0.0,0.0
ego-twitter,grum,-1,all,False,struct,attr_3,True,0.4897,0.3173,0.6621
ego-twitter,edge,-1,all,False,struct,attr_4,False,0.0,0.0,0.7577
ego-twitter,ggsd,-1,all,False,struct,attr_4,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,struct,attr_4,False,0.0,0.0,0.5789
ego-twitter,edge,-1,all,False,struct,attr_5,True,0.4357,0.0,1.0
ego-twitter,ggsd,-1,all,False,struct,attr_5,False,0.4357,0.0,1.0
ego-twitter,grum,-1,all,False,struct,attr_5,False,0.1479,0.0,1.0
ego-twitter,edge,-1,all,False,struct,attr_6,False,0.8849,0.7798,0.9899
ego-twitter,ggsd,-1,all,False,struct,attr_6,False,0.8296,0.6695,0.9898
ego-twitter,grum,-1,all,False,struct,attr_6,False,0.7951,0.616,0.9742
ego-twitter,edge,-1,all,False,struct,attr_7,False,0.2352,0.0,0.8295
ego-twitter,ggsd,-1,all,False,struct,attr_7,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,struct,attr_7,False,0.0,0.0,1.0
ego-twitter,edge,-1,all,False,struct,attr_8,True,0.0039,0.0,1.0
ego-twitter,ggsd,-1,all,False,struct,attr_8,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,struct,attr_8,False,0.0,0.0,1.0
ego-twitter,edge,-1,all,False,struct,attr_9,False,0.0,0.0,1.0
ego-twitter,ggsd,-1,all,False,struct,attr_9,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,struct,attr_9,True,0.0039,0.0,1.0
ego-twitter,edge,-1,all,False,struct,attr_10,True,0.0039,0.0,1.0
ego-twitter,ggsd,-1,all,False,struct,attr_10,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,struct,attr_10,True,0.0,0.0,1.0
ego-twitter,edge,-1,all,False,struct,attr_11,False,0.0,0.0,0.6325
ego-twitter,ggsd,-1,all,False,struct,attr_11,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,struct,attr_11,False,0.0,0.0,0.969
ego-twitter,edge,-1,all,False,struct,attr_12,True,0.0,0.0,0.79
ego-twitter,ggsd,-1,all,False,struct,attr_12,False,0.1297,0.0,0.9495
ego-twitter,grum,-1,all,False,struct,attr_12,True,0.2352,0.0,0.8295
ego-twitter,edge,-1,all,False,struct,attr_13,False,0.0,0.0,0.6577
ego-twitter,ggsd,-1,all,False,struct,attr_13,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,struct,attr_13,False,0.0,0.0,0.9977
ego-twitter,edge,-1,all,False,struct,attr_14,True,0.0,0.0,0.0
ego-twitter,ggsd,-1,all,False,struct,attr_14,False,0.0,0.0,0.0
ego-twitter,grum,-1,all,False,struct,attr_14,True,0.0,0.0,0.0
ego-twitter,edge,-1,all,False,struct,attr_15,False,0.47,0.1675,0.7725
ego-twitter,ggsd,-1,all,False,struct,attr_15,False,0.0039,0.0,0.8663
ego-twitter,grum,-1,all,False,struct,attr_15,False,0.0665,0.0,0.6886
ego-twitter,edge,-1,all,False,struct,attr_16,True,0.5048,0.0859,0.9237
ego-twitter,ggsd,-1,all,False,struct,attr_16,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,struct,attr_16,False,0.3389,0.0,0.97
ego-twitter,edge,-1,all,False,struct,attr_17,True,0.4357,0.0,1.0
ego-twitter,ggsd,-1,all,False,struct,attr_17,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,struct,attr_17,False,0.0039,0.0,1.0
ego-twitter,edge,-1,all,False,struct,attr_18,True,0.5888,0.197,0.9807
ego-twitter,ggsd,-1,all,False,struct,attr_18,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,struct,attr_18,False,0.0,0.0,1.0
ego-twitter,edge,-1,all,False,struct,attr_19,True,0.0039,0.0,1.0
ego-twitter,ggsd,-1,all,False,struct,attr_19,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,struct,attr_19,True,0.0039,0.0,1.0
ego-twitter,edge,-1,all,False,struct,attr_20,False,0.2352,0.0,0.8295
ego-twitter,ggsd,-1,all,False,struct,attr_20,False,0.3812,0.0,1.0
ego-twitter,grum,-1,all,False,struct,attr_20,False,0.1297,0.0,0.9495
ego-twitter,edge,-1,all,False,struct,attr_21,True,0.1426,0.0,0.5234
ego-twitter,ggsd,-1,all,False,struct,attr_21,False,0.0,0.0,0.2844
ego-twitter,grum,-1,all,False,struct,attr_21,True,0.0,0.0,0.207
ego-twitter,edge,-1,all,False,all,attr_0,True,0.6207,0.2634,0.9779
ego-twitter,ggsd,-1,all,False,all,attr_0,False,0.6207,0.2634,0.9779
ego-twitter,grum,-1,all,False,all,attr_0,False,0.3894,0.0,0.8935
ego-twitter,edge,-1,all,False,all,attr_1,True,0.3462,0.0253,0.6672
ego-twitter,ggsd,-1,all,False,all,attr_1,False,0.0,0.0,0.5469
ego-twitter,grum,-1,all,False,all,attr_1,True,0.0,0.0,0.592
ego-twitter,edge,-1,all,False,all,attr_2,True,0.5069,0.0,1.0
ego-twitter,ggsd,-1,all,False,all,attr_2,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,all,attr_2,True,0.0,0.0,1.0
ego-twitter,edge,-1,all,False,all,attr_3,True,0.0,0.0,0.3829
ego-twitter,ggsd,-1,all,False,all,attr_3,False,0.0,0.0,0.0
ego-twitter,grum,-1,all,False,all,attr_3,True,0.4492,0.2289,0.6696
ego-twitter,edge,-1,all,False,all,attr_4,True,0.0039,0.0,1.0
ego-twitter,ggsd,-1,all,False,all,attr_4,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,all,attr_4,True,0.0,0.0,1.0
ego-twitter,edge,-1,all,False,all,attr_5,True,0.5796,0.091,1.0
ego-twitter,ggsd,-1,all,False,all,attr_5,False,0.4357,0.0,1.0
ego-twitter,grum,-1,all,False,all,attr_5,True,0.5796,0.091,1.0
ego-twitter,edge,-1,all,False,all,attr_6,False,0.8882,0.7863,0.99
ego-twitter,ggsd,-1,all,False,all,attr_6,False,0.8296,0.6695,0.9898
ego-twitter,grum,-1,all,False,all,attr_6,True,0.8731,0.7443,1.0
ego-twitter,edge,-1,all,False,all,attr_7,True,0.1722,0.0,1.0
ego-twitter,ggsd,-1,all,False,all,attr_7,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,all,attr_7,True,0.2063,0.0,1.0
ego-twitter,edge,-1,all,False,all,attr_8,True,0.7585,0.4709,1.0
ego-twitter,ggsd,-1,all,False,all,attr_8,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,all,attr_8,False,0.0039,0.0,1.0
ego-twitter,edge,-1,all,False,all,attr_9,False,0.0,0.0,1.0
ego-twitter,ggsd,-1,all,False,all,attr_9,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,all,attr_9,False,0.0039,0.0,1.0
ego-twitter,edge,-1,all,False,all,attr_10,True,0.6769,0.2763,1.0
ego-twitter,ggsd,-1,all,False,all,attr_10,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,all,attr_10,True,0.6769,0.2763,1.0
ego-twitter,edge,-1,all,False,all,attr_11,False,0.0039,0.0,0.825
